xy,osite,lohko,koeala,kuvio,koko9,koko564,kunta,maku,vv,mluok,fra,alar,kptylm,ojtil,pt,jaksot,khlk,ppa,kasru,klpm,kpituus,ika,kokru,laatu,bm1,bm2,bm1ma,bm2ma,bm1ku,bm2ku,bm1ko,bm2ko,bm1ml,bm2ml,n_l
590000-6830000,2.0,35605.68965517241,4.965517241379311,1.2758620689655171,7.689655172413793,7.517241379310345,747.7241379310345,10.0,15.89655172413793,1.206896551724138,1.103448275862069,1.2857142857142858,0.4444444444444444,0.5925925925925926,2.793103448275862,1.1111111111111112,4.074074074074074,18.59259259259259,1993.75,16.25,129.59259259259258,41.0,8300.0,1.6923076923076923,45.60914607146072,12.265360862803572,19.432625661925,4.527073021310715,12.933732149335714,3.8294338988214287,11.29551421325357,3.3470830638857145,1.9472740468642855,0.5617708787928571,19.76923076923077
590000-6840000,2.0,227183.2857142857,6.476190476190476,1.3333333333333333,6.666666666666667,6.666666666666667,740.0,10.0,17.047619047619047,1.4285714285714286,1.1904761904761905,1.0526315789473684,0.3333333333333333,0.3333333333333333,2.9047619047619047,1.2777777777777777,4.0,14.166666666666666,1877.5,18.375,143.27777777777777,37.388888888888886,5715.0,1.9444444444444444,34.8296095497421,9.260346448947368,12.771555057063155,3.0716457709947367,9.452542179810528,2.7547920698210526,8.880986942989473,2.465388799736842,3.7245253700631578,0.9685198083736842,11.058823529411764
590000-6850000,2.0,174860.95454545456,6.818181818181818,1.1363636363636365,8.636363636363637,8.636363636363637,740.0,10.0,16.045454545454547,1.5909090909090908,1.2727272727272727,1.1578947368421053,1.0,0.5,2.727272727272727,1.2777777777777777,4.368421052631579,16.944444444444443,1977.5,17.058823529411764,138.44444444444446,42.72222222222222,15500.0,2.055555555555556,61.46505615430527,16.039791652621055,27.525851261094736,7.112872823326315,14.374701842768422,4.207084936857894,13.706797218978949,3.498710401547369,5.8577058312842105,1.2211234908263158,16.625
590000-6860000,2.0,149175.30434782608,5.217391304347826,1.2173913043478262,7.826086956521739,7.826086956521739,740.0,10.0,15.26086956521739,2.652173913043478,1.6521739130434785,1.375,0.0,0.2857142857142857,2.5217391304347827,1.2857142857142858,4.3125,18.285714285714285,2200.0,19.416666666666668,142.35714285714286,52.07142857142857,7350.0,1.8571428571428568,51.0698158329875,13.7986098773875,20.619882825625,5.2556890437625,14.03277553436875,4.07439289303125,8.432461239975,2.2656718329250003,7.98469623285625,2.2028561076437496,16.214285714285715
590000-6870000,2.0,162208.44,5.96,1.2,8.0,8.0,684.48,10.0,16.28,1.72,1.32,1.238095238095238,0.375,1.0625,2.96,1.25,4.190476190476191,18.8125,1793.75,16.5,140.875,39.375,5931.25,2.125,53.7557122244,13.661607899085714,19.01296440777143,4.482506874542858,10.303238788990477,3.2844704918809526,22.99470653810476,5.449818215838096,1.4448024892095237,0.4448123167809524,25.73333333333333
590000-6880000,2.0,86431.42857142857,5.314285714285714,1.2857142857142858,7.314285714285714,7.4,224.45714285714288,10.0,16.742857142857144,1.7142857142857142,1.3428571428571427,1.1666666666666667,0.24,0.32,2.8,1.08,3.7586206896551726,16.48,1812.5,15.434782608695652,134.36,46.08,6287.5,1.5833333333333333,59.43310557317,16.423103858006666,25.57763443799333,6.1869074996833335,23.83758412449,7.60807943208,7.35603096286,2.0777723596733333,2.661856047953333,0.5503445665300001,20.130434782608692
590000-6890000,2.0,45555.333333333336,5.233333333333333,1.2333333333333334,7.7,7.666666666666667,50.4,10.2,15.966666666666669,1.7666666666666666,1.4,1.0,0.0,0.0526315789473684,2.2666666666666666,1.4210526315789471,5.125,20.789473684210527,1387.5,24.526315789473685,198.8421052631579,83.94736842105263,9575.0,2.0526315789473686,76.24428042482083,19.012558689716663,42.92489565175416,10.330195672041668,13.367190452804168,3.8696944877333337,14.272659783558334,3.5587932145583334,5.679534536087501,1.2538753152916666,16.5
590000-6900000,2.0,162319.26923076922,6.1923076923076925,1.2307692307692308,7.6923076923076925,7.6923076923076925,206.53846153846155,11.23076923076923,15.5,1.0,1.0,1.2307692307692308,0.0,0.6666666666666666,2.423076923076923,1.25,4.615384615384615,24.08333333333333,2700.0,18.73913043478261,166.66666666666666,49.958333333333336,11600.0,1.5833333333333333,80.24631737477692,21.752834342915385,25.852318457192307,6.066249006596153,26.063720438700003,7.861905865819231,25.084790204084616,6.975624243242308,3.245488274557692,0.8490552273846154,23.58333333333333
590000-6910000,2.0,60493.30952380953,5.571428571428571,1.3333333333333333,7.142857142857143,7.142857142857143,90.0,12.0,16.547619047619047,1.1666666666666667,1.0952380952380951,1.2926829268292683,0.3,0.825,2.857142857142857,1.1,4.390243902439025,19.775,1756.25,17.68421052631579,153.4,45.4,8850.0,1.575,51.51961548460488,13.780101183212196,17.2709709232,4.119544399760976,23.019913911436586,6.664491042258537,9.469852886256096,2.5433750434317077,1.758877763290244,0.4526906977926829,17.63157894736842
590000-6920000,2.0,65145.71428571428,5.742857142857143,1.4,6.857142857142857,6.857142857142857,90.0,12.0,16.114285714285714,2.3142857142857145,1.6285714285714286,1.16,0.48,0.64,2.857142857142857,1.24,4.52,19.0,2210.0,20.181818181818183,151.2,51.36,10195.0,1.92,60.156924146332,16.423394737556,22.319684938192,5.566389469108,27.327041486784,7.903941276336,8.340180473648,2.3542779490520003,2.170017247412,0.598786043044,14.173913043478262
590000-6930000,2.0,141374.14285714287,6.214285714285714,1.3571428571428572,7.142857142857143,7.142857142857143,90.0,12.0,16.285714285714285,1.3214285714285714,1.2142857142857142,1.1923076923076923,0.2857142857142857,0.4285714285714285,2.9642857142857144,1.238095238095238,3.6538461538461537,15.904761904761903,1660.7142857142858,16.88235294117647,117.38095238095238,34.19047619047619,8377.777777777777,1.5238095238095235,42.00971468809231,11.829820717346154,11.480742330892308,2.8685978118461537,22.553774261180767,6.757749309515384,6.912793721746154,1.8779107301615383,1.062404374603846,0.3255628657576923,17.166666666666668
590000-6940000,1.1666666666666667,48244.66666666666,8.333333333333334,1.3333333333333333,7.0,6.666666666666667,272.5,12.0,14.5,1.0,1.3333333333333333,1.0,0.0,0.0,2.6666666666666665,1.3333333333333333,4.666666666666667,18.0,2900.0,19.33333333333333,158.16666666666666,51.0,12600.0,1.8333333333333333,61.5868229694,16.607467853866666,19.722306955800004,5.4434171372,31.14793880308333,8.627842291566667,10.176145164,2.3460931970666667,0.54043204635,0.1901152281166666,9.833333333333334
590000-6950000,1.0,375662.2068965517,7.551724137931035,1.2758620689655171,7.586206896551724,7.586206896551724,309.0,12.0,17.310344827586206,1.2758620689655171,1.137931034482759,1.6428571428571428,0.0,0.9615384615384616,2.896551724137931,1.2307692307692308,4.481481481481482,21.384615384615383,1833.3333333333333,18.0,155.23076923076923,56.11538461538461,4633.333333333333,1.6538461538461535,60.3959947490037,15.776102655433332,31.854689849403705,7.7904135300370365,17.77547912718889,5.051633992644445,10.748462253455555,2.925671721777778,0.0173635191518518,0.0083834109555555,18.807692307692307
590000-6960000,1.0,49576.0,6.4,1.2,8.0,8.0,256.5,11.5,16.5,1.5,1.3,1.1666666666666667,0.0,0.4705882352941176,3.0,1.2352941176470589,4.611111111111111,21.352941176470587,1867.5,17.529411764705884,160.2941176470588,51.23529411764706,5965.0,1.7058823529411764,94.59611219488887,24.981593511244444,27.39381605027222,6.458174783372223,32.60675477356111,9.598395532838888,28.707767305427776,7.479052259244445,5.8877740664000005,1.445970935838889,27.235294117647054
590000-6970000,1.0,328298.22222222225,7.111111111111111,1.3333333333333333,7.037037037037037,7.037037037037037,204.0,11.0,17.0,1.7037037037037035,1.3703703703703705,1.3043478260869563,0.0,0.2105263157894736,2.962962962962963,1.1578947368421053,4.260869565217392,17.68421052631579,2200.0,18.0,140.89473684210526,46.63157894736842,6066.666666666667,1.5263157894736843,45.9661500877,12.620652881308695,24.21181515661304,6.274653411465218,15.098862729895654,4.407017582691305,6.013337630430435,1.7283143525695652,0.6421345705434783,0.2106675346043478,16.0
590000-6980000,1.0,309803.2727272727,6.909090909090909,1.2121212121212122,7.878787878787879,7.878787878787879,204.0,11.0,15.333333333333334,1.2727272727272727,1.121212121212121,1.4838709677419355,0.2222222222222222,0.8888888888888888,2.696969696969697,1.1111111111111112,4.193548387096774,14.666666666666666,2187.5,15.96,123.66666666666669,46.37037037037037,7215.625,1.6666666666666667,47.679410919535485,13.136682001038707,14.203547861319356,3.53302854266129,24.369340533158063,7.087459426364516,5.6802497879193545,1.679085327648387,3.426272737164516,0.8371087043064517,15.76923076923077
590000-6990000,1.0,202001.92592592596,8.037037037037036,1.2962962962962965,7.407407407407407,7.407407407407407,182.22222222222223,11.77777777777778,16.666666666666668,1.2222222222222223,1.148148148148148,1.48,0.2608695652173913,1.1304347826086956,3.0,1.0434782608695652,4.48,17.0,1563.3333333333333,19.7,150.65217391304347,59.26086956521739,6350.0,1.8695652173913044,43.74049941896,11.738816327052,26.891177037432,6.6450232646280005,10.5131012052,3.15597155436,5.538219032972,1.658060574548,0.79800214356,0.27976093352,15.857142857142858
590000-7000000,1.0,304638.5,6.0,1.0625,9.375,9.375,176.0,12.0,15.125,1.0,1.0,1.8125,1.5,1.25,2.75,1.125,4.6875,18.6875,2100.0,18.75,161.9375,65.0,11500.0,1.8125,64.72484532949375,17.29941366224375,43.14833090034375,10.96364582901875,11.8091508083875,3.4680701875125,9.60364995238125,2.7994532548875,0.16371366851875,0.0682443908,18.4375
590000-7010000,1.0,261511.89743589744,7.051282051282051,1.205128205128205,7.794871794871795,7.846153846153846,176.0,12.0,14.846153846153848,1.358974358974359,1.3076923076923077,2.0,0.1764705882352941,0.7058823529411765,2.1538461538461537,1.1333333333333333,4.741935483870968,20.766666666666666,0.0,17.678571428571427,139.23333333333332,58.96666666666667,0.0,1.6071428571428572,49.76183128975588,12.995794522347058,35.89256770044118,8.773350988617647,8.259085284332354,2.5233197922911765,5.527003555117647,1.6686567297117647,0.0831747498882353,0.0304670117117647,23.466666666666665
590000-7020000,1.0,391409.3333333333,8.518518518518519,1.2592592592592593,7.777777777777778,7.777777777777778,176.0,12.0,17.333333333333332,1.3333333333333333,1.148148148148148,1.76,0.25,0.9166666666666666,2.4074074074074074,1.0833333333333333,4.409090909090909,14.833333333333334,2091.5,15.80952380952381,123.0,64.29166666666667,13502.5,2.238095238095238,40.643327489368,11.308433085884,25.739099338916,6.712444571428,6.33108151744,1.925126370008,8.533463968448,2.65296211664,0.0396826645,0.017900027804,18.52173913043478
590000-7030000,1.0,59621.40909090909,6.636363636363637,1.1363636363636365,8.454545454545455,8.454545454545455,375.09090909090907,12.0,16.318181818181817,1.2727272727272727,1.181818181818182,1.4285714285714286,0.0,1.2105263157894737,2.9545454545454546,1.0,4.55,17.72222222222222,1700.0,18.11764705882353,148.94444444444446,54.5,26900.0,2.333333333333333,62.99798417544999,18.17531547678,16.708785857415002,4.340145152595,26.988291384310003,8.49064354809,19.27346349349,5.33130289033,0.027443440435,0.0132238856999999,21.94117647058824
590000-7040000,1.0,415205.0322580645,7.967741935483871,1.2903225806451613,7.096774193548387,7.096774193548387,541.0,12.0,17.0,2.129032258064516,1.5161290322580645,1.6666666666666667,0.2727272727272727,1.2272727272727273,2.967741935483871,1.0952380952380951,4.3478260869565215,16.80952380952381,1725.0,16.0,136.33333333333334,53.142857142857146,9150.0,1.9523809523809523,41.97150860173478,12.390275172882609,14.469105926691304,3.9000314644565215,12.479442141043478,3.9056185384217392,14.026464365995652,4.174903607904348,0.9964961682130434,0.4097215620086956,18.65
590000-7050000,1.0,290761.71428571426,6.371428571428571,1.2571428571428571,7.428571428571429,7.428571428571429,815.8571428571429,12.0,15.142857142857142,2.3714285714285714,1.6857142857142855,1.4166666666666667,0.2608695652173913,1.0,2.914285714285714,1.173913043478261,4.833333333333333,19.26086956521739,2350.0,19.227272727272727,153.30434782608697,64.56521739130434,5475.0,2.130434782608696,53.61939095400417,14.699318614829169,24.394259542266667,6.087350919625,14.512859455291668,4.384961370383333,13.213054502983336,3.675074929970833,1.4992174535083336,0.5519313947333334,18.772727272727277
590000-7060000,1.0,223796.0,8.0,1.2,8.0,8.0,851.8,12.0,16.48,2.0,1.48,1.3,0.0,0.6842105263157895,2.96,1.0526315789473684,3.631578947368421,11.263157894736842,2285.714285714286,12.933333333333334,91.0,34.21052631578947,10546.42857142857,2.055555555555556,30.268968709850004,8.821283787999999,9.41875415645,2.315333490975,10.333606568885,3.4281488068500003,10.478992401275,3.064740960445,0.037615583095,0.013060529715,17.94736842105263
590000-7070000,1.0,260380.30434782608,6.3478260869565215,1.2608695652173914,7.739130434782608,7.478260869565218,911.0,,15.043478260869565,1.3478260869565215,1.173913043478261,1.3333333333333333,0.3529411764705882,0.2941176470588235,2.9130434782608696,1.0,4.052631578947368,15.941176470588236,1025.0,17.071428571428573,125.05882352941175,48.05882352941177,4200.0,2.0625,50.70624906563334,14.061708966033333,29.135433539661904,7.500217350180952,7.703846676971428,2.556203223533333,13.465204749290477,3.8629349298333335,0.401764100247619,0.1423534625523809,27.866666666666667
590000-7080000,2.8461538461538463,245819.58974358972,5.769230769230769,1.3076923076923077,6.923076923076923,6.923076923076923,776.2307692307693,18.0,16.128205128205128,1.2820512820512822,1.1538461538461535,1.868421052631579,0.3529411764705882,0.5,2.4871794871794872,1.0909090909090908,4.290322580645161,12.484848484848484,1641.6666666666667,15.384615384615383,109.51515151515152,71.45454545454545,5300.0,2.1785714285714284,33.37222321232162,9.618859546502703,16.720621368683783,4.262528229502703,12.110689093843243,3.929011366424324,4.176157670159459,1.3320662739189189,0.3647550795837838,0.0952536766567567,15.774193548387096
590000-7090000,3.0,67992.66666666667,5.25,1.25,7.5,7.5,765.0,18.0,17.833333333333332,1.0,1.0,2.25,1.6363636363636365,2.0,3.0,1.0909090909090908,4.5,21.181818181818183,0.0,18.272727272727277,145.45454545454547,72.27272727272727,0.0,1.818181818181818,47.09861870205,13.592523308083337,20.707748168216668,5.520071485941667,17.589234621058335,5.432564450625001,8.801635912566667,2.639887371575,0.0,0.0,21.818181818181817
590000-7100000,3.0,318576.0,7.363636363636363,1.2727272727272727,7.227272727272727,7.272727272727272,765.0,18.0,15.0,1.181818181818182,1.0909090909090908,1.761904761904762,0.0,1.25,2.9545454545454546,1.05,4.4,15.15,3391.6666666666665,17.058823529411764,121.0,64.95,11016.666666666666,2.0526315789473686,49.91953093347144,13.605152493714286,34.855835467700004,9.092168317319048,11.43790264761905,3.3844461532142858,3.4330269822238093,1.0579389054,0.1927658358523809,0.0705991177523809,16.5
590000-7110000,3.0,263882.4516129032,5.903225806451613,1.2258064516129032,7.741935483870968,7.741935483870968,335.96774193548384,18.0,15.064516129032258,1.6129032258064515,1.2580645161290325,1.5185185185185186,1.1538461538461535,0.9615384615384616,3.0,1.0,4.333333333333333,17.692307692307693,1308.3333333333333,17.083333333333332,128.3846153846154,67.42307692307692,6380.0,2.1153846153846154,65.92837255582222,18.79619337774074,34.94793481245926,9.005441650522222,20.28041194225185,6.501785538822222,8.860616776296295,2.693581025659259,1.839409025414815,0.5953851626629629,24.28
590000-7120000,3.0,454428.9411764706,6.352941176470588,1.1176470588235294,8.823529411764707,8.823529411764707,290.0,18.0,17.529411764705884,2.0,1.7058823529411764,2.1333333333333333,0.4615384615384615,0.3076923076923077,2.294117647058824,1.1,4.333333333333333,12.6,1900.0,15.75,117.8,60.3,6825.0,1.625,32.68357146733333,8.260767854733333,28.658378924883333,6.94677370595,2.05379533915,0.6300869945583334,1.8541017208,0.6358582013583334,0.117295482575,0.0480489528333333,16.77777777777778
590000-7130000,3.0,73631.55555555556,5.222222222222222,1.2222222222222223,8.166666666666666,8.166666666666666,290.0,18.0,16.88888888888889,1.5,1.3333333333333333,1.7647058823529411,0.4,0.0,2.555555555555556,1.0714285714285714,3.7857142857142856,9.785714285714286,1802.142857142857,11.333333333333334,88.14285714285714,50.21428571428572,3721.428571428572,2.230769230769231,27.60240855881333,7.603167758406667,16.84208402646,4.4567378276,4.169938485926667,1.27497028164,6.3088769745,1.7991312596,0.2815090716066667,0.0723283896133333,11.23076923076923
590000-7140000,3.0,392621.4545454545,7.545454545454546,1.2272727272727273,7.727272727272727,7.727272727272727,290.0,18.0,17.0,1.4090909090909092,1.318181818181818,1.55,0.0,0.3888888888888889,2.863636363636364,1.0588235294117647,3.555555555555556,9.117647058823527,1000.0,11.571428571428571,78.88235294117646,49.35294117647059,2535.555555555556,2.7058823529411766,20.9006081885,5.660374097315789,11.5149877455,2.987207354589473,2.561130905163158,0.7721583778736842,6.824489537863157,1.9010083648578944,0.0,0.0,11.4375
590000-7150000,3.0,288469.9393939394,5.818181818181818,1.2121212121212122,7.636363636363637,7.696969696969697,105.0,18.0,14.969696969696969,1.2424242424242424,1.181818181818182,2.1515151515151514,0.8275862068965517,1.0689655172413792,2.696969696969697,1.0344827586206895,4.296296296296297,14.620689655172416,2650.0,15.0,114.44827586206895,70.3103448275862,4466.666666666667,2.1153846153846154,42.74656970413871,12.113672387587096,27.08216958676774,7.099413522816129,7.877013112932258,2.5993979936516127,7.268158743648387,2.263707449725806,0.5192282605354839,0.1511534214354838,20.857142857142858
590000-7160000,3.0,225017.17647058825,5.882352941176471,1.2352941176470589,7.647058823529412,7.647058823529412,105.0,18.0,16.58823529411765,1.7058823529411764,1.588235294117647,2.235294117647059,0.0,0.6875,2.764705882352941,1.1666666666666667,4.5,14.5,1390.0,17.0,113.0,61.333333333333336,4140.0,2.7,41.56368310203333,11.597884378091663,20.364138296666667,5.294905172158333,5.106372801683333,1.6409276992,14.670893342816669,4.210440506,1.4222786609083335,0.451611000675,17.333333333333332
590000-7170000,3.0,252858.60869565216,6.043478260869565,1.173913043478261,8.26086956521739,8.26086956521739,251.08695652173915,18.0,15.08695652173913,1.434782608695652,1.3043478260869563,2.565217391304348,0.2727272727272727,1.5454545454545454,2.0,1.0952380952380951,4.6,11.333333333333334,1550.0,16.933333333333334,106.0952380952381,102.71428571428572,2900.0,2.7333333333333334,39.068889128157146,11.045501948066669,32.515745434395235,8.885405613952381,4.084540444833333,1.3423771496380952,2.468603248923809,0.8177191844952381,0.0,0.0,17.19047619047619
590000-7180000,3.0,322833.57575757575,6.909090909090909,1.303030303030303,7.121212121212121,7.151515151515151,777.0,18.0,16.484848484848484,1.6666666666666667,1.4545454545454546,2.096774193548387,0.2142857142857142,0.75,2.636363636363636,1.0,4.045454545454546,13.217391304347826,1983.3333333333333,13.736842105263158,106.17391304347828,54.30434782608695,3350.0,2.15,26.045227897200004,6.945202497568,19.920400986716,4.986845648548,1.726129981924,0.594064923704,4.368073159552,1.353881227212,0.0306237689,0.010410698156,16.90909090909091
590000-7190000,3.0,182076.0,5.8,1.1,9.0,9.0,777.0,18.0,16.0,1.0,1.0,1.4,0.0,0.7,3.0,1.0,4.2,11.8,2465.0,13.2,103.4,63.2,3925.0,2.0,36.59871182552,9.4516505285,28.5078372242,6.985564987870001,5.27447639781,1.59085192401,2.81639820377,0.8752336166699999,0.0,0.0,16.7
590000-7200000,3.0,83076.0,3.1666666666666665,1.1666666666666667,8.333333333333334,8.333333333333334,777.0,18.0,18.0,1.8333333333333333,1.3333333333333333,1.8,0.0,0.6,2.833333333333333,1.0,5.0,16.2,0.0,19.25,151.2,73.0,0.0,2.0,56.4885622962,14.516812945640002,47.543678099,11.64244659778,6.966995569779999,2.1532566760800003,1.97788862716,0.7211096719,0.0,0.0,16.8
590000-7210000,3.0,388815.1304347826,6.391304347826087,1.2608695652173914,7.3478260869565215,7.391304347826087,777.0,18.0,15.782608695652174,1.608695652173913,1.3478260869565215,2.136363636363636,0.3,0.75,2.391304347826087,1.0588235294117647,4.928571428571429,16.235294117647058,5600.0,20.75,128.76470588235293,107.23529411764706,19500.0,2.6923076923076925,47.91834734071579,14.16537862734737,15.783981394457893,4.466366842410526,21.969887404010525,6.813481267978946,9.92525235296842,2.801819026468421,0.2392261892368421,0.0837114905421052,16.235294117647058
590000-7220000,3.0,317152.92307692306,5.538461538461538,1.1923076923076923,8.192307692307692,8.115384615384615,777.0,18.0,14.615384615384617,1.4615384615384617,1.2692307692307692,1.68,0.0,0.3043478260869565,2.5384615384615383,1.0454545454545454,4.277777777777778,12.5,1968.75,15.1875,101.86363636363636,72.72727272727273,6293.75,2.294117647058824,38.56246892817826,11.453889837360869,16.340247153165215,4.399080635991305,14.818462263513045,4.757003613308696,7.236116116113044,2.242966990404348,0.167643395447826,0.0548385976043478,19.38095238095238
590000-7230000,3.0,262976.0,5.35,1.25,7.5,7.5,777.0,18.0,17.8,1.55,1.15,1.631578947368421,0.0,0.5263157894736842,2.0,1.105263157894737,4.285714285714286,11.36842105263158,1791.6666666666667,15.083333333333334,99.26315789473684,79.73684210526316,4708.333333333333,2.142857142857143,26.71809532068421,7.739704487973684,16.547578148531578,4.528277913110526,4.192338494773685,1.424416979568421,5.658617475521052,1.6934256614052632,0.3195612018526315,0.0935839338578947,14.117647058823527
590000-7240000,3.0,228076.0,6.611111111111111,1.2777777777777777,7.222222222222222,7.222222222222222,777.0,18.0,16.61111111111111,1.8888888888888888,1.5,1.6875,0.0,0.6,2.833333333333333,1.0,4.785714285714286,16.46153846153846,0.0,17.384615384615383,135.23076923076923,72.92307692307692,0.0,2.1538461538461537,40.60758305615,12.022709475164287,25.77720304647143,7.0446875186,6.082226187114286,2.1591870887,8.124072945285715,2.601631277542857,0.6240808770999999,0.2172035903928571,17.846153846153847
590000-7250000,3.0,322540.28571428574,6.75,1.1785714285714286,8.214285714285714,8.214285714285714,777.0,18.0,15.571428571428571,1.1785714285714286,1.1071428571428572,1.5,0.5,0.4583333333333333,2.857142857142857,1.0434782608695652,4.25,12.608695652173912,2300.0,15.227272727272728,110.91304347826087,64.6086956521739,3600.0,2.0454545454545454,31.668259254333336,8.860065299244445,23.95867366645185,6.392073053462963,3.435641530055556,1.1750160955925926,4.273944057974074,1.2929761501555557,0.0,0.0,18.681818181818183
590000-7260000,3.0,367076.0,6.1,1.15,8.5,8.5,832.0,17.0,16.0,1.65,1.45,1.947368421052632,0.3529411764705882,1.0,2.7,1.0,4.466666666666667,18.125,2150.0,17.714285714285715,116.9375,75.4375,4625.0,1.9333333333333331,63.1029400945875,18.38750589183125,34.966763731625,9.2330371671625,24.306929388787506,7.868663067356249,3.71553331205625,1.24851207816875,0.1137136624625,0.03729357916875,22.0625
590000-7270000,3.0,93076.0,5.0,1.0,10.0,10.0,832.0,17.0,18.0,1.5,1.25,2.0,0.0,0.0,2.25,1.0,3.5,6.5,1950.0,10.333333333333334,68.0,61.5,4950.0,1.75,17.1908755774,4.188945091175,16.9604594999,4.1191625256875,0.1132750922125,0.0404224082375,0.117140985425,0.02936015725,0.0,0.0,20.571428571428573
590000-7280000,4.0,101728.30769230767,6.076923076923077,1.3076923076923077,7.6923076923076925,7.6923076923076925,305.0,17.0,16.384615384615383,2.1538461538461537,1.6153846153846154,1.7272727272727273,0.0,0.4,3.0,1.0,4.0,9.444444444444445,2400.0,15.428571428571429,92.88888888888889,50.333333333333336,5800.0,1.8888888888888888,20.225430343644444,5.816660426311112,15.4360867345,4.178869474311111,2.258465068488889,0.8528959184222223,2.530878540611111,0.7848950335777778,0.0,0.0,10.444444444444445
590000-7290000,4.0,428427.3043478261,6.652173913043479,1.2608695652173914,7.391304347826087,7.391304347826087,305.0,17.0,14.782608695652174,1.565217391304348,1.565217391304348,1.8695652173913044,0.0,0.0,2.869565217391304,1.0,4.066666666666666,15.1875,1850.0,15.25,96.875,59.875,5700.0,2.076923076923077,23.56489859193333,7.142683543294445,9.691742908783333,2.6994609888,6.759023985794444,2.3168590041944443,6.798525183172222,2.0001009311555555,0.3156065141166666,0.1262626190944444,15.466666666666669
590000-7300000,4.0,103882.15384615384,4.923076923076923,1.2307692307692308,7.6923076923076925,7.6923076923076925,305.0,17.0,15.692307692307692,1.6923076923076923,1.4615384615384617,2.4615384615384617,0.0,0.7,2.769230769230769,1.1111111111111112,4.285714285714286,9.0,0.0,17.666666666666668,101.22222222222224,81.33333333333333,0.0,2.5,19.39840360438,6.428530160470001,12.88719607976,4.04742503377,3.85510906345,1.47977152606,2.65609846125,0.90133360059,0.0,0.0,12.333333333333334
590000-7310000,4.0,396036.0,7.083333333333333,1.2083333333333333,7.916666666666667,7.916666666666667,305.0,17.0,15.5,2.208333333333333,1.5833333333333333,2.1904761904761907,0.0,0.5789473684210527,2.4166666666666665,1.0588235294117647,4.384615384615385,12.470588235294118,2450.0,17.46153846153846,117.70588235294116,94.41176470588236,4800.0,2.1538461538461537,38.87777147710589,11.691660591711766,23.4587663431,6.630123741505882,11.678522346529412,3.930552246388235,3.740482787241176,1.130984603764706,0.0,0.0,13.764705882352942
590000-7320000,4.0,105805.23076923077,6.230769230769231,1.3846153846153846,6.153846153846154,6.0,305.0,17.0,15.692307692307692,3.3076923076923075,1.9230769230769231,2.2222222222222223,0.0,0.4285714285714285,2.6923076923076925,1.0,4.6,10.666666666666666,0.0,16.0,111.0,68.16666666666667,0.0,2.25,13.4568865743,4.178667128828572,6.474801579257142,1.8675479249857143,3.770372361328572,1.3479248401428572,3.2117126335,0.9631943637,0.0,0.0,9.666666666666666
590000-7330000,4.0,346436.0,6.56,1.16,8.4,8.4,305.0,17.0,17.24,2.56,1.8,1.631578947368421,0.3157894736842105,0.3157894736842105,2.52,1.0,4.714285714285714,11.5625,2116.6666666666665,16.928571428571427,105.75,100.25,2900.0,2.571428571428572,37.0957759155875,12.5919855087375,12.610942798106253,3.6722059340437503,18.64751672665,7.17690279925625,5.71433392040625,1.6994983242375,0.122982470575,0.04337845119375,15.5
590000-7340000,4.0,107702.66666666669,7.25,1.5833333333333333,5.583333333333333,5.75,305.0,17.0,15.0,3.4166666666666665,2.0,1.8571428571428568,0.0,0.0,2.583333333333333,1.2,3.5,10.2,2200.0,10.0,94.4,72.0,4125.0,2.333333333333333,22.558868395216667,5.869324424883334,18.94230235688333,4.745923231116667,1.6337663938833331,0.6190213072,1.982799644366667,0.5043798865,0.0,0.0,14.0
590000-7350000,4.0,420661.0,8.375,1.25,8.125,8.125,305.0,17.0,16.125,1.5625,1.3125,1.7142857142857142,0.0,0.6923076923076923,2.875,1.0,4.166666666666667,12.76923076923077,2683.333333333333,15.6,99.6923076923077,74.53846153846153,7050.0,1.9090909090909087,39.146672812728575,10.60782239075,31.1457209918,8.093564926928572,5.694373337107143,1.8275462982,2.306578484157143,0.6867111655357142,0.0,0.0,19.25
590000-7360000,4.0,109924.88888888888,4.888888888888889,1.1111111111111112,8.88888888888889,8.88888888888889,684.5555555555555,18.77777777777778,17.77777777777778,1.4444444444444444,1.3333333333333333,1.4444444444444444,0.0,0.0,1.2222222222222223,1.0,5.666666666666667,15.142857142857142,0.0,23.83333333333333,160.42857142857142,160.57142857142858,0.0,2.833333333333333,54.7605070821375,14.9352643392,33.0090186589125,8.4680469205125,13.2272895680125,4.05816602175,8.524198855825,2.4090513969875,0.0,0.0,18.285714285714285
590000-7370000,4.0,379651.3846153846,6.307692307692308,1.1923076923076923,8.076923076923077,8.076923076923077,732.0,19.0,15.23076923076923,1.7692307692307692,1.6153846153846154,2.28,0.0,0.9130434782608696,2.5384615384615383,1.0,4.307692307692308,11.75,1925.0,14.083333333333334,83.4,72.15,35800.0,2.583333333333333,22.419571035704763,6.703882948528571,10.809626131480954,2.9127388307904765,4.998664328233334,1.7769587113047618,6.30729503162381,1.9106398737523809,0.3039855444238095,0.1035455327,15.35
