lat,lon,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,year-month-day,berry,latlon
64.26322799288499,30.096842705717464,25.2,10.8,19.3,25.2,10.8,19.3,11.9,65.1,14.4,230.6,1014.9,23.8,44.8,232.9,20.1,6.0,0.92,2020-07-18,bilberry,64.263227992885-30.096842705717-2020-07-18-bilberry
66.17769341440211,27.88754109847376,18.6,13.0,15.7,18.6,13.0,15.7,14.2,91.5,23.4,196.4,1009.2,83.7,21.8,None,None,None,0.23,2022-08-04,bilberry,66.177693414402-27.887541098474-2022-08-04-bilberry
61.83911284431336,23.96046157266524,26.0,10.0,18.7,26.0,10.0,18.7,9.5,58.4,18.0,249.3,1014.9,1.4,23.1,312.5,26.9,8.0,0.25,2021-07-17,bilberry,61.839112844313-23.960461572665-2021-07-17-bilberry
61.25396526114234,22.337691921206428,29.4,14.2,22.4,29.4,14.2,22.5,15.3,68.0,21.6,167.6,1015.2,1.3,33.4,359.2,23.2,7.0,0.75,2022-07-21,bilberry,61.253965261142-22.337691921206-2022-07-21-bilberry
60.30200278620562,23.5611665253699,25.8,19.8,23.0,25.8,19.8,23.0,15.7,63.9,27.7,136.2,1017.4,32.4,33.5,62.1,3.6,2.0,0.77,2022-08-20,lingonberry,60.302002786206-23.561166525370-2022-08-20-lingonberry
61.149937060459614,28.114639492860857,16.5,12.0,13.7,16.5,12.0,13.7,12.9,94.8,17.5,136.9,1007.3,79.5,17.1,None,None,None,0.17,2020-07-25,bilberry,61.149937060460-28.114639492861-2020-07-25-bilberry
64.26322799288499,30.096842705717464,30.4,18.2,24.4,30.1,18.2,24.5,16.2,63.5,10.8,179.2,1015.5,49.2,45.2,276.7,23.8,7.0,0.05,2021-07-11,bilberry,64.263227992885-30.096842705717-2021-07-11-bilberry
66.06379129310277,24.12774113074009,13.7,3.0,8.0,13.7,3.0,7.9,6.7,92.1,19.4,202.6,1017.6,71.6,10.7,None,None,None,0.5,2022-09-10,lingonberry,66.063791293103-24.127741130740-2022-09-10-lingonberry
60.97181121791372,26.07634422315638,23.5,17.6,19.8,23.5,17.6,19.8,14.6,72.8,26.5,178.7,1006.1,85.2,28.4,213.8,13.1,6.0,0.92,2022-07-26,bilberry,60.971811217914-26.076344223156-2022-07-26-bilberry
65.28289329102431,27.21435517153484,26.6,13.3,21.3,26.6,13.3,21.3,12.7,60.3,17.5,262.4,1014.8,15.5,42.9,None,None,None,0.15,2021-07-14,cloudberry,65.282893291024-27.214355171535-2021-07-14-cloudberry
63.39803169438057,26.59971112265592,15.8,6.1,11.7,15.8,4.9,11.5,6.0,70.1,11.1,327.9,1011.5,75.0,45.5,None,None,None,0.41,2019-07-14,bilberry,63.398031694381-26.599711122656-2019-07-14-bilberry
65.54835655552685,28.082602265075213,20.8,11.9,16.7,20.8,11.9,16.7,9.9,65.7,21.6,239.1,1009.9,47.2,20.6,None,None,None,0.25,2021-07-17,cloudberry,65.548356555527-28.082602265075-2021-07-17-cloudberry
61.48053156211724,23.995492019328857,29.7,18.5,24.5,29.0,18.5,24.4,14.7,56.7,14.4,337.2,1015.3,0.0,44.7,300.7,25.8,7.0,0.15,2021-07-14,bilberry,61.480531562117-23.995492019329-2021-07-14-bilberry
65.9930867447703,28.542032708693547,20.0,6.7,13.8,20.0,4.4,13.2,7.7,68.1,19.2,151.1,1010.4,17.0,36.0,None,None,None,0.0,2020-08-19,bilberry,65.993086744770-28.542032708694-2020-08-19-bilberry
66.44357657238494,25.654530691515745,19.4,12.0,15.9,19.4,12.0,15.9,12.1,79.5,11.5,215.6,1000.3,57.3,32.6,None,None,None,0.59,2022-07-16,cloudberry,66.443576572385-25.654530691516-2022-07-16-cloudberry
64.29368051511048,27.82652672646845,17.6,11.9,14.1,17.6,11.9,14.1,11.1,82.9,16.3,234.5,1011.3,66.2,17.8,None,None,None,0.65,2022-07-18,bilberry,64.293680515110-27.826526726468-2022-07-18-bilberry
66.0746995880864,24.789876502368745,25.6,12.1,20.3,25.6,12.1,20.3,13.1,65.7,10.0,170.8,1015.6,1.5,38.3,None,None,None,0.71,2019-07-23,bilberry,66.074699588086-24.789876502369-2019-07-23-bilberry
61.95602255994317,25.66539384328186,20.3,13.6,16.6,20.3,13.6,16.6,14.5,88.7,28.6,184.9,1013.8,75.2,13.5,None,None,None,0.06,2021-08-10,bilberry,61.956022559943-25.665393843282-2021-08-10-bilberry
60.792273561396506,26.08151977203965,18.1,10.2,14.4,18.1,10.2,14.4,10.4,77.6,18.0,228.5,1001.9,51.1,40.6,304.5,19.8,10.0,0.55,2022-07-15,bilberry,60.792273561397-26.081519772040-2022-07-15-bilberry
62.85665612784396,27.982352361345544,19.6,9.0,14.6,19.6,9.0,14.6,8.2,67.9,19.0,221.3,1011.7,4.0,55.1,None,None,None,0.98,2020-08-18,bilberry,62.856656127844-27.982352361346-2020-08-18-bilberry
63.635949999523234,23.971753502658533,19.0,10.6,14.5,19.0,10.6,14.5,11.3,82.4,17.4,96.9,1022.2,45.9,21.2,None,None,None,0.95,2018-09-08,lingonberry,63.635949999523-23.971753502659-2018-09-08-lingonberry
67.1388849966711,24.00044283670212,17.5,5.7,12.2,17.5,5.7,12.2,10.3,88.7,10.7,124.8,1007.0,75.1,17.2,None,None,None,0.53,2019-08-16,bilberry,67.138884996671-24.000442836702-2019-08-16-bilberry
60.52511713239232,22.07804769028981,24.6,14.4,20.0,24.6,14.4,20.0,15.2,75.9,15.2,193.6,1018.2,9.1,27.2,258.7,17.5,6.0,0.96,2020-07-19,bilberry,60.525117132392-22.078047690290-2020-07-19-bilberry
61.87354523693531,22.053058599542886,24.9,7.8,16.5,24.9,6.8,16.2,9.5,67.6,15.7,137.4,1022.5,15.6,42.1,None,None,None,0.54,2022-08-13,lingonberry,61.873545236935-22.053058599543-2022-08-13-lingonberry
65.45265915973629,28.72592281050396,23.3,13.6,17.9,23.3,13.6,17.9,14.9,83.4,20.7,278.7,1014.8,66.1,22.5,None,None,None,0.68,2020-08-09,bilberry,65.452659159736-28.725922810504-2020-08-09-bilberry
63.563958091980005,29.013431098545688,26.0,12.9,19.8,26.0,12.9,19.8,14.3,74.0,7.9,55.4,1013.3,32.5,32.6,None,None,None,0.0,2020-07-20,cloudberry,63.563958091980-29.013431098546-2020-07-20-cloudberry
61.95601886135936,28.33460872069578,17.4,9.4,13.2,17.4,7.5,12.8,7.9,72.0,20.1,357.6,1019.2,6.5,38.8,231.9,11.9,5.0,0.47,2020-09-01,lingonberry,61.956018861359-28.334608720696-2020-09-01-lingonberry
69.5765902544278,29.054508803361035,3.4,1.1,2.1,3.1,-3.0,-0.6,1.1,93.7,18.0,131.1,991.5,90.1,11.3,None,None,None,0.69,2018-09-30,lingonberry,69.576590254428-29.054508803361-2018-09-30-lingonberry
61.86942738854065,27.950580362577508,15.4,9.8,12.7,15.4,9.8,12.7,7.8,73.4,14.2,1.9,1023.4,91.3,44.3,174.7,10.2,4.0,0.78,2020-08-12,lingonberry,61.869427388541-27.950580362578-2020-08-12-lingonberry
63.43760783505522,23.19015937565125,17.3,7.4,12.7,17.3,6.8,12.5,5.4,62.4,33.3,359.7,1017.0,10.8,38.9,306.8,20.9,8.0,0.91,2019-07-29,bilberry,63.437607835055-23.190159375651-2019-07-29-bilberry
66.17769181196756,26.112502367614088,21.3,14.7,17.5,21.3,14.7,17.5,14.3,83.0,14.2,295.3,1006.7,75.2,27.1,None,None,None,0.75,2018-08-04,bilberry,66.177691811968-26.112502367614-2018-08-04-bilberry
63.7255682905868,23.962165686083218,16.2,9.7,13.1,16.2,8.1,13.1,11.4,89.8,14.1,144.2,996.6,50.4,26.1,None,None,None,0.25,2021-08-15,lingonberry,63.725568290587-23.962165686083-2021-08-15-lingonberry
65.73103073558026,26.56395131005052,25.6,12.8,20.2,25.6,12.8,20.2,13.1,66.7,13.5,278.9,1014.8,26.6,40.6,None,None,None,0.15,2021-07-14,cloudberry,65.731030735580-26.563951310051-2021-07-14-cloudberry
64.92353919861536,26.577096689958392,7.0,3.4,5.7,5.6,1.8,3.9,5.0,95.2,12.9,278.5,1002.4,91.2,21.7,48.5,1.9,1.0,0.21,2021-10-12,cloudberry,64.923539198615-26.577096689958-2021-10-12-cloudberry
64.29470080141067,27.61992035788795,28.1,12.1,21.1,28.0,12.1,21.1,14.6,69.1,13.1,248.8,1010.9,45.6,30.5,None,None,None,0.19,2021-07-15,cloudberry,64.294700801411-27.619920357888-2021-07-15-cloudberry
65.98505063589826,24.79763660377092,19.7,9.8,15.1,19.7,9.8,15.1,11.2,79.2,16.5,237.9,1000.5,35.9,23.4,None,None,None,0.59,2022-07-16,cloudberry,65.985050635898-24.797636603771-2022-07-16-cloudberry
63.47131485992064,29.207660238907867,19.7,3.3,13.1,19.7,3.3,13.1,8.1,75.3,8.3,244.2,1023.1,35.6,32.7,None,None,None,0.54,2022-08-13,lingonberry,63.471314859921-29.207660238908-2022-08-13-lingonberry
61.25396526114234,22.337691921206428,19.1,15.6,17.2,19.1,15.6,17.2,14.1,82.9,20.2,190.0,1006.0,81.2,32.0,178.1,9.5,6.0,0.21,2021-08-14,lingonberry,61.253965261142-22.337691921206-2021-08-14-lingonberry
63.0383434930796,27.593074692532845,13.1,7.7,10.5,13.1,5.1,9.6,6.3,76.2,23.7,322.3,1008.9,50.7,38.6,None,None,None,0.82,2021-09-01,bilberry,63.038343493080-27.593074692533-2021-09-01-bilberry
61.85957275206727,28.900683310536813,11.9,6.0,10.0,11.9,6.0,9.9,9.0,93.5,11.0,97.2,1014.9,97.1,34.2,32.4,1.6,1.0,0.16,2021-09-11,lingonberry,61.859572752067-28.900683310537-2021-09-11-lingonberry
65.98505063589826,24.79763660377092,12.2,2.3,8.5,12.2,2.1,8.1,4.5,76.6,19.1,241.0,1002.6,8.9,40.9,None,None,None,0.8,2020-09-11,lingonberry,65.985050635898-24.797636603771-2020-09-11-lingonberry
63.635949999523234,23.971753502658533,18.0,11.6,14.8,18.0,11.6,14.8,12.1,85.1,15.0,343.3,1010.8,65.8,20.7,None,None,None,0.82,2022-07-23,bilberry,63.635949999523-23.971753502659-2022-07-23-bilberry
61.67739825610537,29.078464684854712,20.5,7.2,14.7,20.5,5.9,14.3,7.0,62.8,18.3,296.1,1013.5,41.1,34.6,178.6,11.4,5.0,0.5,2021-07-24,bilberry,61.677398256105-29.078464684855-2021-07-24-bilberry
64.29368051511048,27.82652672646845,20.1,12.3,16.3,20.1,12.3,16.3,12.5,79.2,11.6,245.3,1019.5,51.1,18.2,None,None,None,0.58,2022-08-14,lingonberry,64.293680515110-27.826526726468-2022-08-14-lingonberry
66.71050984577768,25.41329020349744,17.3,11.1,13.8,17.3,11.1,13.8,9.6,76.4,10.4,54.0,995.2,82.0,13.7,None,None,None,0.75,2021-07-31,cloudberry,66.710509845778-25.413290203497-2021-07-31-cloudberry
65.99072416111518,28.76220037009852,13.5,9.4,11.5,13.5,7.5,11.0,9.5,87.8,14.3,36.1,995.1,99.8,25.9,140.0,12.0,4.0,0.75,2021-07-31,cloudberry,65.990724161115-28.762200370099-2021-07-31-cloudberry
60.968770304936,28.29302565503502,18.7,16.2,17.4,18.7,16.2,17.4,16.3,93.5,11.1,313.6,1008.7,95.7,23.7,None,None,None,0.85,2022-07-24,bilberry,60.968770304936-28.293025655035-2022-07-24-bilberry
61.693042247508565,27.189017670415804,28.5,14.7,22.4,28.4,14.7,22.4,15.1,66.1,13.7,121.0,1024.4,2.7,29.4,338.3,20.8,7.0,0.59,2018-07-30,bilberry,61.693042247509-27.189017670416-2018-07-30-bilberry
66.1724509096708,28.55294528983993,10.5,5.0,7.2,10.5,-0.1,3.0,3.0,75.3,43.8,10.6,1018.3,83.6,13.4,None,None,None,0.94,2019-07-30,cloudberry,66.172450909671-28.552945289840-2019-07-30-cloudberry
64.82231765570197,28.89619342969269,8.3,2.4,5.4,5.8,-0.6,2.5,0.6,72.1,17.7,338.4,1011.4,69.6,49.1,None,None,None,0.91,2021-09-04,lingonberry,64.822317655702-28.896193429693-2021-09-04-lingonberry
60.70362973103107,26.26724698462514,23.5,11.1,17.9,23.5,11.1,17.9,11.2,68.3,21.1,3.2,1009.4,16.8,37.6,None,None,None,0.55,2019-07-18,bilberry,60.703629731031-26.267246984625-2019-07-18-bilberry
65.54665943322267,28.2990554464514,23.1,8.2,16.9,23.1,7.7,16.8,9.3,65.4,10.8,223.1,1013.7,27.8,20.6,None,None,None,0.89,2020-07-17,cloudberry,65.546659433223-28.299055446451-2020-07-17-cloudberry
62.82504439598755,30.14092931794754,28.4,15.6,22.8,28.1,15.6,22.7,14.7,63.6,9.3,304.6,1017.7,6.9,27.9,None,None,None,0.12,2021-07-13,cloudberry,62.825044395988-30.140929317948-2021-07-13-cloudberry
63.662723857046274,25.7878651630912,17.0,9.2,11.7,17.0,8.0,11.4,9.7,88.4,17.8,193.1,1004.6,72.3,30.1,163.7,9.0,4.0,0.64,2020-09-06,lingonberry,63.662723857046-25.787865163091-2020-09-06-lingonberry
66.80019411773868,28.5925123225102,30.5,16.5,24.6,29.8,16.5,24.5,16.0,63.2,18.9,217.6,1020.1,6.2,29.9,None,None,None,0.66,2018-08-01,cloudberry,66.800194117739-28.592512322510-2018-08-01-cloudberry
63.353232253327015,23.40143768818008,12.2,5.6,9.8,12.2,2.9,8.7,4.5,70.4,30.9,4.5,1018.1,53.7,38.8,203.9,14.0,5.0,0.94,2019-07-30,bilberry,63.353232253327-23.401437688180-2019-07-30-bilberry
61.15337787331502,27.55736611733363,27.4,19.4,23.0,28.1,19.4,23.1,18.2,75.3,9.1,93.9,1018.1,73.0,25.3,None,None,None,0.71,2022-08-18,lingonberry,61.153377873315-27.557366117334-2022-08-18-lingonberry
63.4832728636963,25.79545235963756,22.6,8.8,16.5,22.6,8.3,16.5,10.3,70.4,11.1,344.1,1014.5,12.4,31.8,291.6,20.9,7.0,0.61,2019-07-20,cloudberry,63.483272863696-25.795452359638-2019-07-20-cloudberry
60.77419721765667,24.612965020234785,11.6,2.5,6.9,11.6,-1.0,5.2,3.5,80.4,13.5,308.4,1023.2,56.8,44.9,181.7,9.5,6.0,0.25,2022-09-03,lingonberry,60.774197217657-24.612965020235-2022-09-03-lingonberry
63.4832728636963,25.79545235963756,26.7,15.9,21.9,27.1,15.9,21.9,15.0,66.9,13.8,255.3,1017.3,22.7,41.4,319.5,22.9,7.0,0.08,2021-07-12,cloudberry,63.483272863696-25.795452359638-2021-07-12-cloudberry
64.00605621588757,29.454399062118203,16.7,9.8,13.0,16.7,9.0,13.0,7.8,72.2,7.9,101.3,1014.8,79.7,42.5,None,None,None,0.32,2019-08-10,lingonberry,64.006056215888-29.454399062118-2019-08-10-lingonberry
66.44679563727449,26.102957885240308,29.3,19.9,24.8,30.4,19.9,25.3,17.8,65.8,15.3,202.6,1022.1,16.5,12.0,None,None,None,0.62,2018-07-31,bilberry,66.446795637274-26.102957885240-2018-07-31-bilberry
61.59121559191374,21.720607487442773,13.0,7.9,11.3,13.0,4.9,10.9,10.7,94.9,20.8,203.8,997.7,93.5,12.1,None,None,None,0.13,2020-07-24,bilberry,61.591215591914-21.720607487443-2020-07-24-bilberry
63.81931434428256,29.84466569775912,18.9,13.6,16.4,18.9,13.6,16.4,14.1,86.8,11.2,197.7,999.7,80.7,35.3,199.8,17.2,6.0,0.8,2021-08-02,lingonberry,63.819314344283-29.844665697759-2021-08-02-lingonberry
60.52593334847382,27.182187694341767,26.0,20.3,23.1,26.0,20.3,23.1,17.4,71.7,28.7,104.4,1023.5,1.1,21.7,293.4,17.8,6.0,0.59,2018-07-30,bilberry,60.525933348474-27.182187694342-2018-07-30-bilberry
65.9930867447703,28.542032708693547,19.7,13.7,16.7,19.7,13.7,16.7,12.0,74.0,26.1,187.1,1012.7,85.0,11.8,None,None,None,0.2,2018-08-17,bilberry,65.993086744770-28.542032708694-2018-08-17-bilberry
64.47533545744686,26.792022750362204,15.0,8.5,12.6,15.0,7.0,12.2,10.6,88.2,14.9,128.4,1020.3,56.9,32.9,89.4,4.8,2.0,0.64,2018-08-30,lingonberry,64.475335457447-26.792022750362-2018-08-30-lingonberry
62.44166773236055,22.929648244563293,16.3,10.2,14.0,16.3,10.2,14.0,11.4,85.3,28.5,186.1,1003.8,67.1,27.5,201.8,9.6,6.0,0.6,2020-09-05,bilberry,62.441667732361-22.929648244563-2020-09-05-bilberry
60.86993987273163,24.974238660460337,17.0,12.0,14.4,17.0,12.0,14.4,11.1,81.1,24.1,296.0,1017.8,61.6,39.7,237.3,15.4,9.0,0.06,2022-07-30,bilberry,60.869939872732-24.974238660460-2022-07-30-bilberry
61.42372869968767,26.812604614421048,22.7,13.9,18.4,22.7,13.9,18.4,15.2,82.7,13.9,162.9,1007.2,59.6,21.6,272.6,16.8,7.0,0.02,2020-07-21,bilberry,61.423728699688-26.812604614421-2020-07-21-bilberry
63.199072219008585,29.385761771685527,17.1,8.8,12.6,17.1,8.8,12.6,9.4,82.5,10.3,347.5,1017.2,42.0,32.3,None,None,None,0.07,2022-08-29,lingonberry,63.199072219009-29.385761771686-2022-08-29-lingonberry
64.47415914385665,26.376065893323773,13.7,4.2,11.3,13.7,4.2,11.1,8.3,83.1,15.0,219.4,1018.8,83.3,31.7,78.6,6.2,2.0,0.5,2018-06-28,cloudberry,64.474159143857-26.376065893324-2018-06-28-cloudberry
63.55042085042549,24.182219297211628,15.0,7.7,12.2,15.0,7.7,12.2,9.9,86.9,11.3,254.3,1008.1,81.2,32.4,None,None,None,0.62,2022-07-17,cloudberry,63.550420850425-24.182219297212-2022-07-17-cloudberry
64.47533545744686,26.792022750362204,20.0,8.0,14.1,20.0,7.4,14.0,9.9,78.4,13.2,351.9,1024.8,23.2,31.9,286.9,16.5,5.0,0.94,2022-08-25,lingonberry,64.475335457447-26.792022750362-2022-08-25-lingonberry
63.042937334035344,22.05352249082265,17.0,11.0,14.8,17.0,11.0,14.8,10.5,76.6,14.4,320.5,1017.0,67.3,17.1,278.6,8.1,6.0,0.04,2022-08-28,lingonberry,63.042937334035-22.053522490823-2022-08-28-lingonberry
63.36707523501455,29.99990159898199,20.0,15.7,17.4,20.0,15.7,17.4,13.6,79.1,19.9,159.1,1000.2,85.7,32.3,None,None,None,0.35,2021-08-18,lingonberry,63.367075235015-29.999901598982-2021-08-18-lingonberry
64.82231765570197,28.89619342969269,20.1,13.0,15.7,20.1,13.0,15.7,14.1,90.8,10.8,196.5,997.8,70.8,26.7,None,None,None,0.15,2020-08-23,lingonberry,64.822317655702-28.896193429693-2020-08-23-lingonberry
64.47489426288476,26.584039350617747,7.1,4.6,5.9,5.7,2.3,4.1,3.7,85.9,13.0,6.8,992.1,95.9,43.2,131.2,6.4,3.0,0.57,2019-09-16,lingonberry,64.474894262885-26.584039350618-2019-09-16-lingonberry
66.06774283829691,24.3483826619598,20.8,12.0,16.8,20.8,12.0,16.8,9.7,65.1,11.9,181.4,1017.3,10.1,48.2,None,None,None,0.93,2021-08-06,bilberry,66.067742838297-24.348382661960-2021-08-06-bilberry
61.58470220649786,29.26069108239177,18.0,12.3,15.1,18.0,12.3,15.1,13.4,89.6,18.4,304.1,1014.1,83.9,26.1,108.8,7.0,3.0,0.02,2022-07-29,bilberry,61.584702206498-29.260691082392-2022-07-29-bilberry
61.95601886135936,28.33460872069578,11.1,8.0,9.2,11.1,5.0,7.1,5.9,79.9,24.6,311.4,1019.2,67.0,33.3,174.1,9.5,6.0,0.25,2022-09-03,lingonberry,61.956018861359-28.334608720696-2022-09-03-lingonberry
60.600759605210776,24.991134265128306,20.3,9.0,15.4,20.3,7.1,15.2,6.3,58.2,21.4,308.8,1012.9,24.8,44.7,302.4,19.5,6.0,0.4,2021-07-21,bilberry,60.600759605211-24.991134265128-2021-07-21-bilberry
63.4566987731184,30.00930717764988,19.4,8.2,15.2,19.4,8.2,15.2,8.6,67.9,19.0,270.7,1004.5,56.5,43.1,None,None,None,0.33,2021-07-19,cloudberry,63.456698773118-30.009307177650-2021-07-19-cloudberry
60.61456969075599,22.06439555606345,31.0,18.7,25.8,30.7,18.7,25.7,14.7,52.2,11.0,13.8,1015.2,12.0,45.5,268.9,20.1,7.0,0.15,2021-07-14,bilberry,60.614569690756-22.064395556063-2021-07-14-bilberry
65.54465389476104,28.515474717463324,10.5,6.7,8.8,10.5,3.4,6.8,3.1,67.8,21.5,11.7,1018.3,83.1,22.3,None,None,None,0.91,2019-07-29,cloudberry,65.544653894761-28.515474717463-2019-07-29-cloudberry
65.45265915973629,28.72592281050396,19.3,15.4,17.0,19.3,15.4,17.0,15.4,90.8,13.7,34.5,999.3,89.8,18.3,None,None,None,0.06,2020-07-22,cloudberry,65.452659159736-28.725922810504-2020-07-22-cloudberry
63.662723857046274,25.7878651630912,20.2,10.2,15.3,20.2,10.2,15.3,10.8,77.4,11.3,196.3,1014.2,50.5,33.7,326.7,22.5,7.0,0.2,2020-07-26,bilberry,63.662723857046-25.787865163091-2020-07-26-bilberry
62.94639677800591,27.98535924292085,22.9,13.2,18.5,22.9,13.2,18.5,12.1,68.7,13.5,131.1,1019.5,22.4,38.1,269.3,23.2,7.0,0.25,2020-07-27,bilberry,62.946396778006-27.985359242921-2020-07-27-bilberry
64.29470080141067,27.61992035788795,23.6,15.0,19.5,23.6,15.0,19.5,14.2,72.5,14.3,222.4,1016.6,43.7,36.0,None,None,None,0.96,2020-07-19,bilberry,64.294700801411-27.619920357888-2020-07-19-bilberry
64.29470080141067,27.61992035788795,23.1,12.0,18.8,23.1,12.0,18.8,12.4,67.8,15.0,191.6,1015.3,6.8,35.2,None,None,None,0.08,2020-08-21,lingonberry,64.294700801411-27.619920357888-2020-08-21-lingonberry
63.81931434428256,29.84466569775912,18.1,11.8,14.7,18.1,11.8,14.7,12.5,87.3,11.0,213.4,998.5,69.6,37.1,160.3,13.7,5.0,0.19,2020-08-24,lingonberry,63.819314344283-29.844665697759-2020-08-24-lingonberry
62.31671924827594,25.842377501844176,23.0,8.1,17.0,23.0,8.1,17.0,11.6,73.4,18.0,171.5,1009.5,7.4,9.3,None,None,None,0.89,2022-07-25,bilberry,62.316719248276-25.842377501844-2022-07-25-bilberry
64.29236607009285,25.966931760841096,23.5,9.5,17.2,23.5,8.8,17.1,12.5,76.4,17.5,177.2,1014.7,16.3,32.2,286.5,16.5,6.0,0.08,2020-08-21,bilberry,64.292366070093-25.966931760841-2020-08-21-bilberry
62.44166773236055,22.929648244563293,9.9,2.1,5.7,8.2,0.9,4.4,3.1,85.3,12.8,6.1,1006.8,48.0,30.0,186.7,9.4,4.0,0.64,2019-09-18,lingonberry,62.441667732361-22.929648244563-2019-09-18-lingonberry
67.25254277052201,28.15882524303717,24.5,17.7,20.5,24.5,17.7,20.5,18.0,87.3,10.1,168.5,1004.7,79.6,17.3,None,None,None,0.31,2018-07-22,cloudberry,67.252542770522-28.158825243037-2018-07-22-cloudberry
65.45265915973629,28.72592281050396,15.1,4.5,10.7,15.1,4.5,10.4,6.7,79.9,12.6,344.7,1022.1,55.6,17.6,None,None,None,0.92,2018-09-07,lingonberry,65.452659159736-28.725922810504-2018-09-07-lingonberry
65.90105003732401,28.756037781642377,13.7,9.5,11.7,13.7,7.9,11.2,9.6,87.7,13.0,35.3,995.0,99.8,25.9,140.0,12.0,4.0,0.75,2021-07-31,cloudberry,65.901050037324-28.756037781642-2021-07-31-cloudberry
66.80019411773868,28.5925123225102,30.5,16.5,24.6,29.8,16.5,24.5,16.0,63.2,18.9,217.6,1020.1,6.2,29.9,None,None,None,0.66,2018-08-01,bilberry,66.800194117739-28.592512322510-2018-08-01-bilberry
63.55042085042549,24.182219297211628,17.3,11.0,14.3,17.3,11.0,14.3,9.8,75.3,9.9,65.4,1010.8,89.7,31.1,None,None,None,0.48,2019-07-16,cloudberry,63.550420850425-24.182219297212-2019-07-16-cloudberry
62.44166773236055,22.929648244563293,17.2,9.8,14.0,17.2,8.6,14.0,8.5,70.7,20.1,268.2,1009.1,57.8,42.4,259.8,17.8,8.0,0.33,2021-07-19,bilberry,62.441667732361-22.929648244563-2021-07-19-bilberry
62.41008591934507,21.964546229480245,15.0,12.2,13.5,15.0,12.2,13.5,11.7,89.4,26.0,227.0,999.4,80.9,44.8,106.0,9.3,3.0,0.42,2021-08-20,bilberry,62.410085919345-21.964546229480-2021-08-20-bilberry
64.37638813279627,25.341948147708543,12.9,7.1,10.0,12.9,7.1,9.8,9.3,95.5,10.7,354.3,995.7,93.7,23.7,82.4,4.0,3.0,0.75,2022-09-18,lingonberry,64.376388132796-25.341948147709-2022-09-18-lingonberry
62.321530668487874,27.000007985438945,20.8,13.7,17.1,20.8,13.7,17.1,13.4,80.7,12.9,9.2,1009.1,45.7,32.3,119.7,7.5,3.0,0.85,2022-07-24,bilberry,62.321530668488-27.000007985439-2022-07-24-bilberry
60.690487880359264,24.98553870439392,8.8,1.4,5.8,5.6,-0.7,3.2,4.2,90.1,29.3,135.0,1006.1,82.0,26.1,92.3,4.0,2.0,0.58,2021-09-23,lingonberry,60.690487880359-24.985538704394-2021-09-23-lingonberry
66.44534898787208,28.12130079833758,18.5,9.8,14.6,18.5,7.7,14.4,8.3,68.8,26.9,123.8,1010.3,32.4,27.8,None,None,None,0.17,2020-07-25,cloudberry,66.445348987872-28.121300798338-2020-07-25-cloudberry
65.6363569009751,28.30353967080252,25.3,13.3,18.7,25.3,13.3,18.7,15.3,82.7,14.5,154.2,1006.5,62.7,15.0,None,None,None,0.02,2020-07-21,cloudberry,65.636356900975-28.303539670803-2020-07-21-cloudberry
66.00064797850246,26.77968780762232,19.5,13.2,16.5,19.5,13.2,16.5,15.6,94.3,14.0,62.1,994.6,84.8,25.3,None,None,None,0.09,2020-07-23,cloudberry,66.000647978502-26.779687807622-2020-07-23-cloudberry
61.06271598849624,27.74103603364305,20.3,13.6,16.4,20.3,13.6,16.4,13.9,85.2,12.7,88.6,1021.0,57.5,28.4,None,None,None,0.95,2018-09-08,lingonberry,61.062715988496-27.741036033643-2018-09-08-lingonberry
66.71050984577768,25.41329020349744,20.9,16.1,18.9,20.9,16.1,18.9,14.2,74.9,20.7,343.2,1018.8,50.2,13.7,None,None,None,0.45,2018-07-26,bilberry,66.710509845778-25.413290203497-2018-07-26-bilberry
63.34805792867195,23.202030299404843,19.5,11.0,15.8,19.5,11.0,15.8,13.3,85.8,18.7,176.6,1016.4,83.7,21.6,140.5,7.6,5.0,0.0,2022-08-27,lingonberry,63.348057928672-23.202030299405-2022-08-27-lingonberry
64.26322799288499,30.096842705717464,21.9,13.1,17.0,21.9,13.1,17.0,11.8,73.1,10.8,233.0,1019.7,40.9,45.9,None,None,None,0.58,2022-08-14,lingonberry,64.263227992885-30.096842705717-2022-08-14-lingonberry
66.17769341440211,27.88754109847376,15.6,11.5,13.8,15.6,11.5,13.8,8.9,73.0,35.6,217.1,998.3,64.0,30.3,None,None,None,0.26,2018-08-19,bilberry,66.177693414402-27.887541098474-2018-08-19-bilberry
61.42372950241487,27.18738936594085,18.6,10.0,14.4,18.6,9.2,14.4,5.5,57.1,17.9,305.3,1010.5,32.4,33.1,270.9,18.5,6.0,0.4,2021-07-21,bilberry,61.423729502415-27.187389365941-2021-07-21-bilberry
60.690487880359264,24.98553870439392,22.8,10.6,16.3,22.8,10.6,16.3,12.5,81.2,16.6,144.6,1016.8,21.4,25.8,175.0,15.1,6.0,0.07,2019-09-01,lingonberry,60.690487880359-24.985538704394-2019-09-01-lingonberry
69.57940593185836,28.79786167051738,10.7,4.2,7.1,10.7,3.8,6.3,6.4,95.3,10.7,249.7,1013.7,55.6,32.7,None,None,None,0.95,2019-09-27,lingonberry,69.579405931858-28.797861670517-2019-09-27-lingonberry
